,school.id,school.classification,school.province,teacher.student,rooms.student,mooe.student,teacher.mooe,rooms.mooe
13750,114295,Elementary,Sorsogon,26.0,26.0,1500.0,39000.0,39000.0
13752,113145,Elementary,Camarines Sur,46.0,34.5,731.8840579710145,33666.666666666664,25250.0
13754,112009,Elementary,Albay,56.4,47.0,476.9503546099291,26900.0,22416.666666666668
13755,111845,Elementary,Albay,37.0,65.77777777777777,510.13513513513516,18875.0,33555.555555555555
13756,112214,Elementary,Camarines Norte,55.0,36.66666666666667,781.8181818181819,43000.0,28666.666666666668
13757,113828,Elementary,Masbate,36.22222222222222,40.75,576.6871165644171,20888.88888888889,23500.0
13758,113548,Elementary,Masbate,51.625,59.0,467.3123486682809,24125.0,27571.428571428572
13759,113829,Elementary,Masbate,40.11111111111111,36.1,581.7174515235457,23333.333333333332,21000.0
13760,113549,Elementary,Masbate,47.83333333333333,41.0,540.0696864111499,25833.333333333332,22142.857142857145
13761,113698,Elementary,Masbate,45.42857142857143,39.75,544.0251572327044,24714.285714285714,21625.0
13762,111712,Elementary,Albay,50.5,50.5,471.94719471947195,23833.333333333332,23833.333333333332
13763,112265,Elementary,Camarines Norte,22.5,22.5,1800.0,40500.0,40500.0
13764,111766,Elementary,Albay,22.142857142857146,31.0,806.4516129032259,17857.14285714286,24999.999999999996
13765,111713,Elementary,Albay,32.6,27.166666666666664,723.9263803680982,23600.0,19666.666666666668
13766,112549,Elementary,Camarines Sur,69.5,69.5,589.9280575539568,41000.0,41000.0
13767,113583,Elementary,Masbate,40.16666666666667,60.25,556.0165975103735,22333.333333333332,33500.0
13768,112251,Elementary,Camarines Norte,45.0,45.0,544.4444444444445,24500.0,24500.0
13769,113088,Elementary,Camarines Sur,39.25,52.333333333333336,656.0509554140127,25750.0,34333.333333333336
13770,111822,Elementary,Albay,34.18181818181818,34.18181818181818,566.4893617021277,19363.636363636364,19363.636363636364
13772,112682,Elementary,Camarines Sur,39.666666666666664,35.699999999999996,571.4285714285714,22666.666666666664,20400.0
13773,112683,Elementary,Camarines Sur,35.2,29.333333333333336,738.6363636363636,26000.0,21666.666666666668
13774,112189,Elementary,Camarines Norte,9.5,9.5,3684.2105263157896,35000.0,35000.0
13775,111961,Elementary,Albay,25.0,25.0,794.2857142857143,19857.14285714286,19857.14285714286
13777,112190,Elementary,Camarines Norte,43.25,43.25,491.32947976878614,21250.0,21250.0
13778,112216,Elementary,Camarines Norte,51.699999999999996,47.0,471.9535783365571,24400.0,22181.818181818184
13779,113794,Elementary,Masbate,33.5,44.66666666666667,738.8059701492538,24750.0,33000.0
13780,112837,Elementary,Camarines Sur,45.785714285714285,49.30769230769231,482.05928237129484,22071.428571428572,23769.23076923077
13781,112217,Elementary,Camarines Norte,53.714285714285715,62.66666666666667,425.531914893617,22857.14285714286,26666.666666666668
13782,114296,Elementary,Sorsogon,24.0,24.0,1277.7777777777778,30666.666666666668,30666.666666666668
13783,114378,Elementary,Sorsogon,52.49999999999999,52.49999999999999,609.5238095238095,32000.0,32000.0
13784,112684,Elementary,Camarines Sur,33.0,26.4,856.060606060606,28250.0,22600.0
13785,112781,Elementary,Camarines Sur,45.16666666666667,45.16666666666667,564.5756457564576,25500.0,25500.0
13786,113550,Elementary,Masbate,46.75,37.4,545.4545454545455,25500.0,20400.0
13787,112218,Elementary,Camarines Norte,32.666666666666664,32.666666666666664,668.3673469387755,21833.333333333336,21833.333333333336
13788,113780,Elementary,Masbate,23.727272727272727,26.1,693.4865900383141,16454.545454545456,18100.0
13789,113121,Elementary,Camarines Sur,40.4,33.66666666666667,633.6633663366337,25600.0,21333.333333333332
13790,114617,Elementary,Albay,42.86666666666667,45.92857142857142,486.78071539657856,20866.666666666668,22357.14285714286
13791,111962,Elementary,Albay,37.333333333333336,48.0,562.5,21000.0,27000.0
13792,112219,Elementary,Camarines Norte,43.5,29.0,942.528735632184,41000.0,27333.333333333336
13793,112550,Elementary,Camarines Sur,48.75,48.75,605.1282051282051,29500.0,29500.0
13794,111858,Elementary,Albay,45.21739130434782,43.33333333333333,471.15384615384613,21304.347826086956,20416.666666666664
13795,111877,Elementary,Albay,36.04347826086957,43.631578947368425,498.19059107358265,17956.521739130432,21736.842105263157
13796,114167,Elementary,Sorsogon,28.5,28.5,1280.701754385965,36500.0,36500.0
13798,111730,Elementary,Albay,38.90909090909091,35.666666666666664,565.4205607476636,22000.0,20166.666666666668
13799,112801,Elementary,Camarines Sur,53.09090909090909,53.09090909090909,481.16438356164383,25545.454545454544,25545.454545454544
13800,111672,Elementary,Albay,38.53333333333334,57.8,463.66782006920414,17866.666666666668,26800.0
13801,111731,Elementary,Albay,48.16666666666667,41.285714285714285,543.2525951557093,26166.666666666664,22428.571428571428
13802,111898,Elementary,Albay,24.166666666666668,24.166666666666668,917.2413793103449,22166.666666666668,22166.666666666668
13803,112034,Elementary,Albay,28.5,28.5,777.7777777777778,22166.666666666668,22166.666666666668
13804,113495,Elementary,Masbate,33.333333333333336,40.0,645.0,21500.0,25800.0
13805,172511,Elementary,Albay,32.833333333333336,32.833333333333336,700.5076142131979,23000.0,23000.0
13806,113407,Elementary,Masbate,62.5,53.57142857142857,514.6666666666666,32166.666666666664,27571.428571428572
13807,113385,Elementary,Masbate,67.5,67.5,469.1358024691358,31666.666666666668,31666.666666666668
13808,114319,Elementary,Sorsogon,30.749999999999996,30.749999999999996,878.0487804878048,27000.0,27000.0
13810,112685,Elementary,Camarines Sur,38.0,57.0,557.0175438596491,21166.666666666664,31750.0
13812,112713,Elementary,Camarines Sur,56.5,59.473684210526315,442.4778761061947,24999.999999999996,26315.78947368421
13813,112686,Elementary,Camarines Sur,42.1,42.1,522.5653206650832,22000.0,22000.0
13814,112231,Elementary,Camarines Norte,42.4,53.0,474.0566037735849,20100.0,25125.0
13815,111748,Elementary,Albay,25.333333333333336,38.0,855.2631578947369,21666.666666666668,32500.0
13816,111963,Elementary,Albay,29.0,38.666666666666664,827.5862068965517,24000.0,32000.0
13817,112092,Elementary,Camarines Norte,35.75,47.666666666666664,720.2797202797203,25750.0,34333.333333333336
13818,112552,Elementary,Camarines Sur,39.5,39.5,708.8607594936709,27999.999999999996,27999.999999999996
13819,113022,Elementary,Camarines Sur,36.66666666666667,36.66666666666667,631.8181818181819,23166.666666666664,23166.666666666664
13820,112252,Elementary,Camarines Norte,34.666666666666664,34.666666666666664,649.0384615384615,22500.0,22500.0
13821,112266,Elementary,Camarines Norte,54.111111111111114,44.272727272727266,509.24024640657086,27555.55555555556,22545.454545454544
13822,111593,Elementary,Albay,33.0,26.4,856.060606060606,28250.0,22600.0
13823,113386,Elementary,Masbate,38.666666666666664,33.14285714285714,625.0,24166.666666666668,20714.285714285714
13824,113278,Elementary,Catanduanes,28.76470588235294,30.562499999999996,631.9018404907976,18176.470588235294,19312.5
13825,112662,Elementary,Camarines Sur,41.857142857142854,36.625,576.7918088737201,24142.85714285714,21125.0
13826,113387,Elementary,Masbate,48.6,48.6,567.9012345679013,27600.0,27600.0
13827,112035,Elementary,Albay,30.800000000000004,22.0,824.6753246753246,25400.0,18142.857142857145
13828,113146,Elementary,Camarines Sur,42.77777777777778,64.16666666666667,527.2727272727273,22555.55555555556,33833.333333333336
13829,114410,Elementary,Sorsogon,31.333333333333336,31.333333333333336,989.3617021276596,31000.0,31000.0
13830,113089,Elementary,Camarines Sur,59.5,44.625,504.20168067226894,30000.0,22500.0
13831,112802,Elementary,Camarines Sur,49.875,57.0,466.16541353383457,23250.0,26571.42857142857
13832,113584,Elementary,Masbate,43.5,58.0,655.1724137931035,28500.000000000004,38000.0
13833,114212,Elementary,Sorsogon,27.333333333333336,23.428571428571427,798.780487804878,21833.333333333336,18714.285714285714
13834,111714,Elementary,Albay,36.66666666666667,36.66666666666667,636.3636363636364,23333.333333333332,23333.333333333332
13835,111634,Elementary,Albay,27.833333333333336,27.833333333333336,742.5149700598803,20666.666666666668,20666.666666666668
13836,112036,Elementary,Albay,48.66666666666667,48.66666666666667,530.8219178082192,25833.333333333332,25833.333333333332
13837,112687,Elementary,Camarines Sur,32.57142857142858,28.5,653.5087719298245,21285.714285714286,18625.0
13838,173015,Elementary,Camarines Norte,45.6,38.0,605.2631578947369,27600.0,23000.0
13839,173538,Elementary,Camarines Sur,22.5,22.5,1400.0,31500.0,31500.0
13840,112093,Elementary,Camarines Norte,37.666666666666664,37.666666666666664,858.4070796460177,32333.333333333332,32333.333333333332
13841,112553,Elementary,Camarines Sur,54.66666666666667,41.0,731.7073170731708,40000.0,30000.0
13842,111915,Elementary,Albay,36.22222222222222,40.75,573.6196319018405,20777.777777777777,23375.0
13843,173509,Elementary,Camarines Sur,37.666666666666664,56.5,902.6548672566372,34000.0,51000.0
13844,112512,Elementary,Camarines Sur,36.125,48.16666666666667,605.5363321799308,21875.0,29166.666666666668
13845,112094,Elementary,Camarines Norte,53.2,44.333333333333336,556.390977443609,29600.0,24666.666666666668
13846,112308,Elementary,Camarines Norte,38.75,38.75,590.3225806451613,22875.0,22875.0
13848,112309,Elementary,Camarines Norte,42.0,42.0,702.3809523809524,29500.0,29500.0
13849,112374,Elementary,Camarines Sur,27.5,27.5,1309.090909090909,36000.0,36000.0
13850,113060,Elementary,Camarines Sur,37.333333333333336,37.333333333333336,593.75,22166.666666666668,22166.666666666668
13851,112643,Elementary,Camarines Sur,49.75,39.8,638.1909547738693,31750.0,25400.0
13852,112482,Elementary,Camarines Sur,55.166666666666664,50.92307692307693,471.2990936555891,26000.0,24000.0
13853,112232,Elementary,Camarines Norte,46.1875,49.266666666666666,473.6129905277402,21875.0,23333.333333333332
13854,112037,Elementary,Albay,32.6,23.285714285714285,754.601226993865,24600.0,17571.428571428572
13855,111647,Elementary,Albay,34.5,29.571428571428573,685.9903381642512,23666.666666666668,20285.714285714286
13856,111715,Elementary,Albay,33.77777777777778,30.400000000000002,582.2368421052631,19666.666666666668,17700.0
13857,111899,Elementary,Albay,49.36363636363636,47.21739130434782,453.03867403314916,22363.636363636364,21391.304347826088
13858,114320,Elementary,Sorsogon,39.375,39.375,596.8253968253969,23500.0,23500.0
13859,114395,Elementary,Sorsogon,29.8,29.8,791.9463087248322,23600.0,23600.0
13860,112267,Elementary,Camarines Norte,28.75,28.75,808.695652173913,23250.0,23250.0
13863,113438,Elementary,Masbate,39.6,39.6,666.6666666666666,26400.0,26400.0
13864,112580,Elementary,Camarines Sur,43.16666666666667,43.16666666666667,571.4285714285714,24666.666666666668,24666.666666666668
13865,112603,Elementary,Camarines Sur,66.0,66.0,575.7575757575758,38000.0,38000.0
13866,112136,Elementary,Camarines Norte,45.42857142857143,45.42857142857143,469.601677148847,21333.333333333332,21333.333333333332
13867,112688,Elementary,Camarines Sur,38.44444444444444,38.44444444444444,557.8034682080925,21444.444444444445,21444.444444444445
13868,113061,Elementary,Camarines Sur,38.666666666666664,58.0,810.3448275862069,31333.333333333336,47000.0
13869,112484,Elementary,Camarines Sur,50.0,45.0,493.3333333333333,24666.666666666668,22200.0
13870,111900,Elementary,Albay,41.4,34.5,613.5265700483092,25400.0,21166.666666666664
13871,114321,Elementary,Sorsogon,43.0,25.8,829.4573643410853,35666.666666666664,21400.0
13872,111749,Elementary,Albay,28.666666666666668,28.666666666666668,1139.5348837209303,32666.666666666668,32666.666666666668
13873,113653,Elementary,Masbate,49.18181818181818,60.111111111111114,441.7744916820702,21727.272727272728,26555.555555555555
13874,111846,Elementary,Albay,38.083333333333336,38.083333333333336,531.7286652078775,20250.0,20250.0
13875,111693,Elementary,Albay,29.75,29.75,932.7731092436975,27750.0,27750.0
13876,111732,Elementary,Albay,36.33333333333333,36.33333333333333,628.440366972477,22833.333333333336,22833.333333333336
13877,113924,Elementary,Masbate,53.3,66.625,474.671669793621,25300.0,31625.000000000004
13878,113988,Elementary,Sorsogon,36.75,36.75,721.0884353741496,26500.0,26500.0
13879,114238,Elementary,Sorsogon,54.33333333333333,40.75,668.7116564417178,36333.33333333333,27250.000000000004
13880,112644,Elementary,Camarines Sur,45.666666666666664,45.666666666666664,540.1459854014598,24666.666666666668,24666.666666666668
13882,113681,Elementary,Masbate,44.44444444444444,50.0,492.5,21888.888888888887,24625.0
13884,111934,Elementary,Albay,44.333333333333336,29.555555555555557,631.578947368421,27999.999999999996,18666.666666666668
13885,111611,Elementary,Albay,17.75,11.833333333333334,1521.1267605633802,27000.0,18000.0
13886,113748,Elementary,Masbate,42.333333333333336,25.4,811.0236220472441,34333.333333333336,20600.0
13887,112554,Elementary,Camarines Sur,42.0,42.0,690.4761904761905,29000.0,29000.0
13888,114108,Elementary,Sorsogon,36.5,29.200000000000003,767.1232876712329,27999.999999999996,22400.0
13889,111916,Elementary,Albay,37.10526315789473,39.16666666666667,486.5248226950355,18052.631578947367,19055.555555555555
13890,113229,Elementary,Catanduanes,26.0,26.0,820.5128205128206,21333.333333333332,21333.333333333332
13892,111767,Elementary,Albay,34.75,34.75,841.726618705036,29249.999999999996,29249.999999999996
13893,112119,Elementary,Camarines Norte,46.25,52.857142857142854,562.1621621621622,26000.0,29714.285714285714
13894,113969,Elementary,Masbate,39.77777777777778,29.833333333333332,578.2122905027933,23000.0,17250.0
13895,112191,Elementary,Camarines Norte,47.125,47.125,501.3262599469496,23625.0,23625.0
13896,114463,Elementary,Albay,40.714285714285715,47.5,529.8245614035088,21571.42857142857,25166.666666666664
13897,114539,Elementary,Sorsogon,33.42857142857143,39.0,641.025641025641,21428.57142857143,24999.999999999996
13898,114352,Elementary,Sorsogon,42.714285714285715,42.714285714285715,555.1839464882943,23714.285714285714,23714.285714285714
13899,111966,Elementary,Albay,36.125,36.125,605.5363321799308,21875.0,21875.0
13900,113364,Elementary,Catanduanes,23.333333333333332,23.333333333333332,1185.7142857142858,27666.666666666668,27666.666666666668
13901,114042,Elementary,Sorsogon,39.57142857142858,46.16666666666667,617.3285198555957,24428.57142857143,28500.000000000004
13902,114557,Elementary,Sorsogon,40.0,40.0,706.25,28250.0,28250.0
13903,177001,Elementary,Sorsogon,31.0,31.0,838.7096774193549,26000.0,26000.0
13904,174004,Elementary,Catanduanes,35.833333333333336,53.75,683.7209302325581,24500.0,36750.0
13905,114265,Elementary,Sorsogon,59.800000000000004,49.83333333333333,531.7725752508361,31800.0,26500.0
13906,113408,Elementary,Masbate,60.0,52.49999999999999,469.04761904761904,28142.85714285714,24625.0
13907,114590,Elementary,Albay,46.75,43.15384615384615,518.716577540107,24250.0,22384.615384615383
13908,111673,Elementary,Albay,51.0,40.8,661.7647058823529,33750.0,27000.0
13909,113519,Elementary,Masbate,43.75,29.166666666666664,691.4285714285714,30250.0,20166.666666666668
13910,112500,Elementary,Camarines Sur,38.07692307692308,41.25,509.09090909090907,19384.615384615387,21000.0
13911,112038,Elementary,Albay,35.666666666666664,26.750000000000004,925.2336448598131,33000.0,24750.0
13912,112233,Elementary,Camarines Norte,43.5,43.5,586.2068965517242,25500.0,25500.0
13913,111716,Elementary,Albay,50.05555555555555,45.050000000000004,469.4783573806881,23500.0,21150.0
13914,113627,Elementary,Masbate,32.875,37.57142857142858,623.574144486692,20500.0,23428.57142857143
13915,114482,Elementary,Albay,40.76470588235294,49.49999999999999,480.5194805194805,19588.235294117647,23785.714285714286
13916,112375,Elementary,Camarines Sur,43.75,43.75,493.3333333333333,21583.333333333336,21583.333333333336
13917,111612,Elementary,Albay,37.0,37.0,756.7567567567568,27999.999999999996,27999.999999999996
13920,112626,Elementary,Camarines Sur,51.11111111111111,46.0,510.8695652173913,26111.111111111113,23500.0
13921,112010,Elementary,Albay,45.73684210526316,43.449999999999996,466.0529344073648,21315.78947368421,20250.0
13922,113831,Elementary,Masbate,31.454545454545457,43.25,621.3872832369942,19545.454545454544,26875.0
13923,114591,Elementary,Albay,52.74999999999999,38.36363636363637,509.478672985782,26875.0,19545.454545454544
13924,113699,Elementary,Masbate,52.8,44.0,553.030303030303,29200.000000000004,24333.333333333332
13925,111879,Elementary,Albay,33.833333333333336,33.833333333333336,581.2807881773399,19666.666666666668,19666.666666666668
13926,172514,Elementary,Albay,33.333333333333336,25.0,920.0,30666.666666666668,23000.0
13927,114491,Elementary,Albay,41.88888888888889,41.88888888888889,506.631299734748,21222.222222222223,21222.222222222223
13928,111964,Elementary,Albay,28.833333333333336,28.833333333333336,757.2254335260116,21833.333333333336,21833.333333333336
13929,113726,Elementary,Masbate,37.0,55.5,891.8918918918919,33000.0,49500.0
13930,112310,Elementary,Camarines Norte,39.77777777777778,39.77777777777778,530.7262569832402,21111.11111111111,21111.11111111111
13931,112192,Elementary,Camarines Norte,25.0,12.5,1380.0,34500.0,17250.0
13932,112803,Elementary,Camarines Sur,36.15384615384615,39.16666666666667,536.1702127659574,19384.615384615387,21000.0
13933,111768,Elementary,Albay,34.5,34.5,657.0048309178744,22666.666666666664,22666.666666666664
13934,113496,Elementary,Masbate,42.5,42.5,526.4705882352941,22375.0,22375.0
13935,112253,Elementary,Camarines Norte,43.75,43.75,697.1428571428571,30499.999999999996,30499.999999999996
13936,113727,Elementary,Masbate,50.83333333333333,50.83333333333333,531.1475409836065,27000.0,27000.0
13937,114322,Elementary,Sorsogon,45.464285714285715,36.371428571428574,506.67714061272585,23035.714285714286,18428.571428571428
13938,111674,Elementary,Albay,35.625,40.714285714285715,592.9824561403509,21125.0,24142.85714285714
13939,112095,Elementary,Camarines Norte,46.49999999999999,46.49999999999999,501.7921146953405,23333.333333333332,23333.333333333332
13940,113411,Elementary,Masbate,51.50000000000001,41.2,526.6990291262136,27125.0,21700.0
13941,113520,Elementary,Masbate,38.85714285714286,54.4,584.5588235294117,22714.285714285714,31800.0
13942,113795,Elementary,Masbate,23.833333333333332,35.75,790.2097902097902,18833.333333333332,28250.0
13943,113211,Elementary,Catanduanes,34.0,22.666666666666664,1147.0588235294117,39000.0,26000.0
13944,173011,Elementary,Camarines Norte,41.0,44.15384615384615,491.2891986062718,20142.857142857145,21692.307692307695
13945,111733,Elementary,Albay,39.81818181818182,43.800000000000004,464.61187214611874,18500.0,20350.0
13946,113157,Elementary,Catanduanes,10.571428571428571,14.799999999999999,1702.7027027027027,18000.0,25200.0
13947,113925,Elementary,Masbate,51.285714285714285,51.285714285714285,526.4623955431755,27000.0,27000.0
13949,112856,Elementary,Camarines Sur,51.6,64.5,562.015503875969,29000.0,36250.0
13950,111935,Elementary,Albay,20.75,20.75,1180.7228915662652,24500.0,24500.0
13951,112782,Elementary,Camarines Sur,48.0,48.0,666.6666666666666,32000.0,32000.0
13952,112406,Elementary,Camarines Sur,51.57142857142858,51.57142857142858,498.61495844875344,25714.285714285714,25714.285714285714
13953,112783,Elementary,Camarines Sur,37.0,37.0,612.6126126126126,22666.666666666664,22666.666666666664
13954,112784,Elementary,Camarines Sur,42.25,56.33333333333333,692.3076923076923,29249.999999999996,39000.0
13955,113279,Elementary,Catanduanes,31.555555555555557,29.894736842105267,582.7464788732394,18388.88888888889,17421.052631578947
13956,112627,Elementary,Camarines Sur,37.0,37.0,756.7567567567568,27999.999999999996,27999.999999999996
13957,111989,Elementary,Albay,35.375,47.166666666666664,554.7703180212014,19625.0,26166.666666666664
13958,112072,Elementary,Albay,53.50000000000001,35.666666666666664,588.7850467289719,31500.0,21000.0
13959,111694,Elementary,Albay,44.57142857142857,44.57142857142857,535.2564102564103,23857.14285714286,23857.14285714286
13960,114587,Elementary,Albay,44.42857142857143,44.42857142857143,463.0225080385852,20571.428571428572,20571.428571428572
13961,114126,Elementary,Sorsogon,58.3,38.86666666666667,485.42024013722124,28300.0,18866.666666666664
13962,112073,Elementary,Albay,44.3,44.3,505.6433408577878,22400.0,22400.0
13963,114127,Elementary,Sorsogon,38.5,30.800000000000004,753.2467532467532,29000.0,23200.0
13964,112628,Elementary,Camarines Sur,41.0,36.44444444444444,570.1219512195122,23375.0,20777.777777777777
13965,111990,Elementary,Albay,32.0,36.57142857142857,628.90625,20125.0,23000.0
13966,111750,Elementary,Albay,58.8,42.0,537.4149659863946,31599.999999999996,22571.42857142857
13967,114558,Elementary,Sorsogon,44.09090909090909,69.28571428571428,461.8556701030928,20363.636363636364,32000.0
13968,112120,Elementary,Camarines Norte,15.0,15.0,2233.3333333333335,33500.0,33500.0
13969,112311,Elementary,Camarines Norte,34.5,27.599999999999998,775.3623188405797,26750.0,21400.0
13970,111991,Elementary,Albay,29.0,36.25,758.6206896551724,22000.0,27500.0
13971,112235,Elementary,Camarines Norte,49.46551724137931,51.232142857142854,434.64621819449286,21500.0,22267.857142857145
13972,114379,Elementary,Sorsogon,36.4,45.5,659.3406593406594,24000.0,30000.0
13973,111675,Elementary,Albay,35.57142857142857,41.5,602.4096385542168,21428.57142857143,24999.999999999996
13974,113951,Elementary,Masbate,47.166666666666664,56.6,469.96466431095405,22166.666666666668,26600.0
13975,114380,Elementary,Sorsogon,40.333333333333336,40.333333333333336,752.0661157024794,30333.333333333336,30333.333333333336
13976,113700,Elementary,Masbate,39.0,47.357142857142854,502.26244343891403,19588.235294117647,23785.714285714286
13977,113728,Elementary,Masbate,43.76,45.583333333333336,468.92138939670934,20520.0,21375.0
13978,114109,Elementary,Sorsogon,52.27272727272727,38.333333333333336,509.5652173913044,26636.363636363636,19533.333333333332
13979,112785,Elementary,Camarines Sur,52.49999999999999,46.3235294117647,438.73015873015873,23033.333333333332,20323.529411764706
13980,113212,Elementary,Catanduanes,33.9,28.25,660.7669616519174,22400.0,18666.666666666668
13981,113122,Elementary,Camarines Sur,46.33333333333333,34.75,748.2014388489208,34666.666666666664,26000.0
13982,114381,Elementary,Sorsogon,43.599999999999994,43.599999999999994,610.0917431192661,26600.0,26600.0
13983,114128,Elementary,Sorsogon,39.833333333333336,39.833333333333336,665.2719665271967,26500.0,26500.0
13984,112984,Elementary,Camarines Sur,61.57142857142858,61.57142857142858,470.99767981438515,29000.0,29000.0
13985,112555,Elementary,Camarines Sur,66.0,66.0,643.939393939394,42500.0,42500.0
13986,112804,Elementary,Camarines Sur,50.65,48.23809523809524,461.0069101678184,23350.0,22238.09523809524
13987,175019,Elementary,Sorsogon,48.5,48.5,865.979381443299,42000.0,42000.0
13988,113871,Elementary,Masbate,21.799999999999997,18.166666666666664,963.302752293578,21000.0,17500.0
13989,113023,Elementary,Camarines Sur,35.0,23.333333333333332,1157.142857142857,40500.0,27000.0
13990,112039,Elementary,Albay,30.25,30.25,851.2396694214876,25750.0,25750.0
13991,113497,Elementary,Masbate,50.6,36.142857142857146,636.3636363636364,32200.0,23000.0
13992,113188,Elementary,Catanduanes,9.0,18.0,2000.0,18000.0,36000.0
13993,114129,Elementary,Sorsogon,33.833333333333336,40.6,655.1724137931035,22166.666666666668,26600.0
13994,111613,Elementary,Albay,49.8,41.5,574.2971887550201,28600.0,23833.333333333332
13995,112074,Elementary,Albay,25.3,18.071428571428573,826.0869565217391,20900.0,14928.57142857143
13996,111648,Elementary,Albay,38.666666666666664,29.0,879.3103448275862,34000.0,25500.0
13997,113750,Elementary,Masbate,40.04545454545455,33.88461538461539,548.2406356413167,21954.545454545452,18576.923076923078
13998,112096,Elementary,Camarines Norte,34.0,27.2,816.1764705882352,27750.0,22200.0
13999,113729,Elementary,Masbate,58.75,47.0,595.7446808510638,35000.0,27999.999999999996
14000,111797,Elementary,Albay,32.8,32.8,768.2926829268292,25200.0,25200.0
14001,114239,Elementary,Sorsogon,37.17647058823529,57.45454545454546,481.0126582278481,17882.352941176472,27636.363636363632
14002,113952,Elementary,Masbate,33.0,33.0,787.8787878787879,26000.0,26000.0
14003,113176,Elementary,Catanduanes,25.666666666666668,25.666666666666668,1077.922077922078,27666.666666666668,27666.666666666668
14004,113770,Elementary,Masbate,38.92307692307692,42.16666666666667,502.9644268774704,19576.923076923078,21208.333333333332
14005,113654,Elementary,Masbate,51.30769230769231,60.63636363636363,431.784107946027,22153.846153846156,26181.818181818184
14006,112407,Elementary,Camarines Sur,46.18181818181818,50.8,470.4724409448819,21727.272727272728,23900.0
14007,114020,Elementary,Sorsogon,33.57142857142857,39.16666666666667,646.8085106382979,21714.285714285714,25333.333333333332
14008,114110,Elementary,Sorsogon,33.857142857142854,47.4,641.3502109704641,21714.285714285714,30400.0
14009,176501,Elementary,Camarines Sur,33.25,22.166666666666668,834.5864661654135,27750.0,18500.0
14010,112137,Elementary,Camarines Norte,42.75,36.642857142857146,536.0623781676413,22916.666666666668,19642.857142857145
14011,111734,Elementary,Albay,23.249999999999996,23.249999999999996,1075.268817204301,24999.999999999996,24999.999999999996
14012,112857,Elementary,Camarines Sur,49.714285714285715,49.714285714285715,497.1264367816092,24714.285714285714,24714.285714285714
14013,112040,Elementary,Albay,27.125,36.166666666666664,672.8110599078341,18250.0,24333.333333333332
14014,113771,Elementary,Masbate,47.75,47.75,541.8848167539267,25875.0,25875.0
14015,113970,Elementary,Masbate,48.125,64.16666666666667,483.1168831168831,23250.0,31000.0
14016,111917,Elementary,Albay,20.75,20.75,1048.1927710843374,21750.0,21750.0
14017,111717,Elementary,Albay,20.31578947368421,38.6,601.0362694300518,12210.526315789473,23200.0
14019,113701,Elementary,Masbate,41.77777777777778,47.0,550.531914893617,23000.0,25875.0
14020,114043,Elementary,Sorsogon,34.333333333333336,34.333333333333336,635.9223300970874,21833.333333333336,21833.333333333336
14021,113612,Elementary,Masbate,42.625,42.625,548.3870967741935,23375.0,23375.0
14022,114213,Elementary,Sorsogon,26.333333333333332,26.333333333333332,772.1518987341772,20333.333333333336,20333.333333333336
14023,112330,Elementary,Camarines Sur,37.0,24.666666666666664,1067.5675675675675,39500.0,26333.333333333332
14024,113796,Elementary,Masbate,24.703703703703706,35.10526315789474,635.6821589205397,15703.703703703703,22315.789473684214
14025,113585,Elementary,Masbate,41.75,41.75,754.4910179640718,31500.0,31500.0
14026,111695,Elementary,Albay,26.249999999999996,26.249999999999996,952.3809523809524,24999.999999999996,24999.999999999996
14027,111967,Elementary,Albay,30.5,30.5,893.4426229508197,27250.000000000004,27250.000000000004
14028,113388,Elementary,Masbate,54.2,54.2,527.6752767527676,28600.0,28600.0
14029,111823,Elementary,Albay,19.5,32.5,789.7435897435897,15400.0,25666.666666666668
14031,112818,Elementary,Camarines Sur,49.71153846153846,71.80555555555556,394.5841392649903,19615.384615384617,28333.333333333336
14032,112838,Elementary,Camarines Sur,43.390243902439025,55.59375,409.2186621697583,17756.09756097561,22750.0
14033,113953,Elementary,Masbate,46.16666666666667,55.4,559.5667870036101,25833.333333333332,31000.0
14034,112354,Elementary,Camarines Sur,40.333333333333336,40.333333333333336,818.1818181818181,33000.0,33000.0
14037,114501,Elementary,Camarines Sur,60.904761904761905,50.156862745098046,414.3862392494136,25238.09523809524,20784.313725490196
14039,114148,Elementary,Sorsogon,43.33333333333333,43.33333333333333,769.2307692307693,33333.333333333336,33333.333333333336
14040,174501,Elementary,Masbate,38.4,64.0,671.875,25800.0,43000.0
14041,111918,Elementary,Albay,40.0,35.0,564.2857142857143,22571.42857142857,19750.0
14042,112076,Elementary,Albay,40.333333333333336,40.333333333333336,541.3223140495868,21833.333333333336,21833.333333333336
14043,112041,Elementary,Albay,43.75,43.75,697.1428571428571,30499.999999999996,30499.999999999996
14044,111901,Elementary,Albay,43.4,36.166666666666664,509.2165898617512,22100.0,18416.666666666664
14045,114592,Elementary,Albay,52.666666666666664,52.666666666666664,518.9873417721519,27333.333333333336,27333.333333333336
14046,111614,Elementary,Albay,33.0,49.49999999999999,979.7979797979798,32333.333333333332,48500.0
14047,113655,Elementary,Masbate,53.50000000000001,71.33333333333333,579.4392523364486,31000.0,41333.333333333336
14048,113852,Elementary,Masbate,37.9,75.8,564.6437994722955,21400.0,42800.0
14049,112819,Elementary,Camarines Sur,30.666666666666668,30.666666666666668,777.1739130434783,23833.333333333332,23833.333333333332
